timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.75983E+12,3927,DELETE /delete,200,OK,Load testing 1-49,text,TRUE,,654,203,73,73,http://httpbin.org/delete,3927,0,218
1.75983E+12,1898,DELETE /delete,200,OK,Load testing 1-5,text,TRUE,,654,203,73,73,http://httpbin.org/delete,1898,0,263
1.75983E+12,4385,PUT /put,200,OK,Load testing 1-72,text,TRUE,,717,215,73,73,http://httpbin.org/put,4385,0,214
1.75983E+12,3659,DELETE /delete,200,OK,Load testing 1-62,text,TRUE,,654,203,73,73,http://httpbin.org/delete,3659,0,215
1.75983E+12,3408,PUT /put,200,OK,Load testing 1-79,text,TRUE,,717,215,73,73,http://httpbin.org/put,3408,0,320
1.75983E+12,1024,PATCH /patch,200,OK,Load testing 1-74,text,TRUE,,681,216,73,73,http://httpbin.org/patch,1024,0,683
1.75983E+12,2915,DELETE /delete,200,OK,Load testing 1-67,text,TRUE,,654,203,72,72,http://httpbin.org/delete,2915,0,229
1.75983E+12,1978,PATCH /patch,200,OK,Load testing 1-38,text,TRUE,,681,216,72,72,http://httpbin.org/patch,1978,0,247
1.75983E+12,4245,PATCH /patch,200,OK,Load testing 1-33,text,TRUE,,681,216,71,71,http://httpbin.org/patch,4244,0,220
1.75983E+12,995,POST /post,200,OK,Load testing 1-45,text,TRUE,,718,217,70,70,http://httpbin.org/post,995,0,550
1.75983E+12,3261,POST /post,200,OK,Load testing 1-82,text,TRUE,,718,217,70,70,http://httpbin.org/post,3260,0,249
1.75983E+12,605,DELETE /delete,200,OK,Load testing 1-61,text,TRUE,,654,203,70,70,http://httpbin.org/delete,605,0,270
1.75983E+12,2763,POST /post,200,OK,Load testing 1-96,text,TRUE,,718,217,70,70,http://httpbin.org/post,2762,0,231
1.75983E+12,838,DELETE /delete,200,OK,Load testing 1-37,text,TRUE,,654,203,70,70,http://httpbin.org/delete,837,0,348
1.75983E+12,794,PATCH /patch,200,OK,Load testing 1-2,text,TRUE,,681,216,70,70,http://httpbin.org/patch,794,0,282
1.75983E+12,2131,PATCH /patch,200,OK,Load testing 1-63,text,TRUE,,681,216,69,69,http://httpbin.org/patch,2130,0,254
1.75983E+12,2407,DELETE /delete,200,OK,Load testing 1-68,text,TRUE,,654,203,68,68,http://httpbin.org/delete,2406,0,250
1.75983E+12,1103,DELETE /delete,200,OK,Load testing 1-20,text,TRUE,,654,203,68,68,http://httpbin.org/delete,1103,0,423
1.75983E+12,656,PATCH /patch,200,OK,Load testing 1-5,text,TRUE,,681,216,68,68,http://httpbin.org/patch,656,0,275
1.75983E+12,2445,PATCH /patch,200,OK,Load testing 1-51,text,TRUE,,681,216,67,67,http://httpbin.org/patch,2445,0,250
1.75983E+12,781,PATCH /patch,200,OK,Load testing 1-49,text,TRUE,,681,216,66,66,http://httpbin.org/patch,781,0,312
1.75983E+12,1978,PUT /put,200,OK,Load testing 1-99,text,TRUE,,717,215,65,65,http://httpbin.org/put,1978,0,286
1.75983E+12,1077,PATCH /patch,200,OK,Load testing 1-75,text,TRUE,,681,216,65,65,http://httpbin.org/patch,1076,0,253
1.75983E+12,3241,POST /post,200,OK,Load testing 1-90,text,TRUE,,718,217,64,64,http://httpbin.org/post,3240,0,259
1.75983E+12,2202,DELETE /delete,200,OK,Load testing 1-91,text,TRUE,,654,203,64,64,http://httpbin.org/delete,2202,0,276
1.75983E+12,2143,PATCH /patch,200,OK,Load testing 1-28,text,TRUE,,681,216,64,64,http://httpbin.org/patch,2142,0,298
1.75983E+12,891,DELETE /delete,200,OK,Load testing 1-79,text,TRUE,,654,203,63,63,http://httpbin.org/delete,891,0,251
1.75983E+12,1516,PATCH /patch,200,OK,Load testing 1-4,text,TRUE,,681,216,63,63,http://httpbin.org/patch,1516,0,452
1.75983E+12,2051,PUT /put,200,OK,Load testing 1-88,text,TRUE,,717,215,62,62,http://httpbin.org/put,2051,0,233
1.75983E+12,1816,PUT /put,200,OK,Load testing 1-97,text,TRUE,,717,215,62,62,http://httpbin.org/put,1816,0,733
1.75983E+12,2998,POST /post,200,OK,Load testing 1-98,text,TRUE,,718,217,62,62,http://httpbin.org/post,2998,0,234
1.75983E+12,2262,POST /post,200,OK,Load testing 1-55,text,TRUE,,718,217,62,62,http://httpbin.org/post,2262,0,256
1.75983E+12,3466,PATCH /patch,200,OK,Load testing 1-64,text,TRUE,,681,216,62,62,http://httpbin.org/patch,3465,0,225
1.75983E+12,1299,PUT /put,200,OK,Load testing 1-87,text,TRUE,,717,215,61,61,http://httpbin.org/put,1298,0,268
1.75983E+12,3010,PATCH /patch,200,OK,Load testing 1-39,text,TRUE,,681,216,61,61,http://httpbin.org/patch,3009,0,253
1.75983E+12,6850,POST /post,200,OK,Load testing 1-29,text,TRUE,,718,217,60,60,http://httpbin.org/post,6850,0,215
1.75983E+12,2189,PATCH /patch,200,OK,Load testing 1-80,text,TRUE,,681,216,60,60,http://httpbin.org/patch,2189,0,782
1.75983E+12,5680,DELETE /delete,200,OK,Load testing 1-10,text,TRUE,,654,203,59,59,http://httpbin.org/delete,5679,0,221
1.75983E+12,3698,PATCH /patch,200,OK,Load testing 1-54,text,TRUE,,681,216,59,59,http://httpbin.org/patch,3698,0,250
1.75983E+12,10178,DELETE /delete,200,OK,Load testing 1-14,text,TRUE,,654,203,58,58,http://httpbin.org/delete,10178,0,219
1.75983E+12,2172,PUT /put,200,OK,Load testing 1-100,text,TRUE,,717,215,58,58,http://httpbin.org/put,2172,0,703
1.75983E+12,978,PATCH /patch,200,OK,Load testing 1-37,text,TRUE,,681,216,58,58,http://httpbin.org/patch,978,0,221
1.75983E+12,13057,GET /get,200,OK,Load testing 1-25,text,TRUE,,627,125,57,57,http://httpbin.org/get?show_env=1,13056,0,225
1.75983E+12,3203,PUT /put,200,OK,Load testing 1-78,text,TRUE,,717,215,57,57,http://httpbin.org/put,3203,0,247
1.75983E+12,1420,PATCH /patch,200,OK,Load testing 1-61,text,TRUE,,681,216,57,57,http://httpbin.org/patch,1419,0,236
1.75983E+12,828,PATCH /patch,200,OK,Load testing 1-79,text,TRUE,,681,216,56,56,http://httpbin.org/patch,828,0,226
1.75983E+12,488,PATCH /patch,200,OK,Load testing 1-10,text,TRUE,,681,216,55,55,http://httpbin.org/patch,487,0,232
1.75983E+12,10392,DELETE /delete,200,OK,Load testing 1-8,text,TRUE,,654,203,54,54,http://httpbin.org/delete,10391,0,226
1.75983E+12,1653,PUT /put,200,OK,Load testing 1-45,text,TRUE,,717,215,54,54,http://httpbin.org/put,1653,0,229
1.75983E+12,1273,PUT /put,200,OK,Load testing 1-90,text,TRUE,,717,215,54,54,http://httpbin.org/put,1273,0,221
1.75983E+12,860,DELETE /delete,200,OK,Load testing 1-87,text,TRUE,,654,203,54,54,http://httpbin.org/delete,860,0,217
1.75983E+12,1371,DELETE /delete,200,OK,Load testing 1-97,text,TRUE,,654,203,54,54,http://httpbin.org/delete,1370,0,217
